"date_yyyymmdd","depth_m","latitude_dd","longitude_dd","o2_at_gear_ml_per_l_der","operation_dim$operation_type","performance","project","temperature_at_gear_c_der","trawl_id","year","year_stn_invalid"
"20170523","174.1000","48.28888889","-125.26222222","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.3799","201703020016","2017",""
"20170710","83.8000","34.04111111","-119.62916667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.4456","201703020161","2017",""
"20170710","","33.94888889","-120.26444444","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201703020162","2017",""
"20170710","","33.93166667","-120.23472222","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201703020163","2017",""
"20170711","","33.99750000","-120.51083333","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201703020164","2017",""
"20170711","250.1000","33.96055556","-120.46000000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.8660","201703020165","2017",""
"20170711","","33.68444444","-120.38138889","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201703020166","2017",""
"20170712","196.4000","33.76500000","-119.97166667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.1824","201703020168","2017",""
"20170704","129.0000","34.67972222","-120.82750000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.5223","201703020149","2017",""
"20170704","573.1000","34.59166667","-120.96194444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.0421","201703020150","2017",""
"20170704","806.0000","34.51000000","-120.96500000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.6520","201703020151","2017",""
"20170716","894.3000","33.78861111","-118.71555556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.1567","201703020186","2017",""
"20170713","1207.1000","32.02222222","-118.77138889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.4485","201703020172","2017",""
"20170521","837.2000","46.16250000","-124.92916667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.1043","201703020005","2017",""
"20170521","740.2000","46.23972222","-124.85138889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.3818","201703020006","2017",""
"20170521","923.6000","46.33083333","-124.88222222","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.8860","201703020007","2017",""
"20170713","821.5000","32.13805556","-118.60277778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.7471","201703020174","2017",""
"20170714","563.4000","32.71166667","-118.03972222","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.1822","201703020176","2017",""
"20170714","89.1000","32.76888889","-117.35111111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.5437","201703020178","2017",""
"20170715","847.7000","33.48250000","-118.27972222","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.2282","201703020183","2017",""
"20170716","120.4000","33.44222222","-118.59611111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.6053","201703020184","2017",""
"20170716","523.5000","33.56583333","-118.81000000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.6497","201703020185","2017",""
"20170716","80.5000","33.80472222","-118.44305556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.2623","201703020188","2017",""
"20170717","100.3000","33.58666667","-118.24750000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.3848","201703020189","2017",""
"20170522","172.3000","47.62750000","-125.00055556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","","201703020010","2017",""
"20170523","146.7000","48.06388889","-125.02944444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.8429","201703020019","2017",""
"20170524","139.2000","47.88972222","-125.08000000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.3915","201703020020","2017",""
"20170524","173.3000","47.72750000","-125.06222222","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.8632","201703020021","2017",""
"20170524","","47.13250000","-124.87277778","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201703020022","2017",""
"20170524","147.3000","47.12861111","-124.85805556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.4900","201703020023","2017",""
"20170524","132.4000","47.10611111","-124.80277778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.3976","201703020024","2017",""
"20170524","146.4000","46.90305556","-124.77083333","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.6288","201703020025","2017",""
"20170602","78.0000","44.59611111","-124.27305556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.7354","201703020044","2017",""
"20170529","205.1000","44.86916667","-124.48111111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.6867","201703020043","2017",""
"20170602","64.2000","44.79194444","-124.14444444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.9765","201703020045","2017",""
"20170602","72.5000","45.05972222","-124.09083333","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.7971","201703020046","2017",""
"20170602","113.0000","45.07111111","-124.16500000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.4701","201703020047","2017",""
"20170602","124.0000","44.96833333","-124.21027778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.4352","201703020048","2017",""
"20170605","82.2000","44.24694444","-124.32305556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.0617","201703020059","2017",""
"20170605","143.2000","44.01861111","-124.56194444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.8353","201703020060","2017",""
"20170605","126.9000","43.94833333","-124.46333333","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.9993","201703020061","2017",""
"20170607","100.3000","43.32138889","-124.51833333","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.3980","201703020067","2017",""
"20170607","99.1000","43.29027778","-124.53055556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.4292","201703020068","2017",""
"20170608","417.8000","43.25638889","-124.79500000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.0372","201703020071","2017",""
"20170610","576.6000","42.17888889","-124.73666667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.9400","201703020078","2017",""
"20170610","87.2000","42.20083333","-124.44027778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.2652","201703020080","2017",""
"20170610","94.7000","42.13583333","-124.44444444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","","201703020081","2017",""
"20170610","229.5000","41.62666667","-124.48027778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.3109","201703020082","2017",""
"20170611","57.4000","41.62222222","-124.28777778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.4263","201703020083","2017",""
"20170615","131.7000","41.59555556","-124.43111111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.0261","201703020084","2017",""
"20170615","379.4000","41.36888889","-124.50055556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.6225","201703020085","2017",""
"20170615","269.0000","41.33722222","-124.47083333","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.1529","201703020086","2017",""
"20170616","88.1000","41.26694444","-124.26388889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.4718","201703020089","2017",""
"20170616","82.5000","41.16888889","-124.25388889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.5604","201703020090","2017",""
"20170820","","45.07611111","-124.99777778","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201703010001","2017",""
"20170823","583.1000","47.81916667","-125.32027778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.9574","201703010015","2017",""
"20170823","","47.81111111","-125.42361111","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201703010016","2017",""
"20170616","93.0000","41.12972222","-124.27444444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.5163","201703020091","2017",""
"20170616","74.9000","40.90222222","-124.28277778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.8234","201703020093","2017",""
"20170617","206.2000","40.77055556","-124.48500000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2905","201703020094","2017",""
"20170617","726.5000","40.73916667","-124.60805556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.8744","201703020095","2017",""
"20170617","159.5000","40.74166667","-124.48500000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5855","201703020096","2017",""
"20170821","","45.61527778","-124.59500000","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201703010008","2017",""
"20170824","979.8000","47.98638889","-125.75638889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.5654","201703010019","2017",""
"20170824","","48.05972222","-125.45527778","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201703010020","2017",""
"20170824","141.4000","48.11777778","-125.32972222","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2167","201703010021","2017",""
"20170824","124.5000","48.31777778","-125.15250000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.0353","201703010022","2017",""
"20170825","64.9000","48.37027778","-124.75500000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.3961","201703010025","2017",""
"20170825","113.8000","47.93805556","-124.98583333","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.6685","201703010026","2017",""
"20170825","124.0000","47.90694444","-125.02666667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.6214","201703010027","2017",""
"20170825","69.8000","47.72611111","-124.73694444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.7940","201703010028","2017",""
"20170917","1206.0000","41.20944444","-124.73055556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.1317","201703010100","2017",""
"20170827","70.3000","46.96777778","-124.45833333","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5781","201703010035","2017",""
"20170828","96.7000","46.16000000","-124.26361111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.3159","201703010038","2017",""
"20170828","97.0000","46.13361111","-124.27055556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2809","201703010039","2017",""
"20170901","116.5000","46.19166667","-124.35138889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","","201703010040","2017",""
"20170901","66.1000","46.19111111","-124.20833333","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.7938","201703010041","2017",""
"20170901","106.3000","46.12666667","-124.30166667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5792","201703010042","2017",""
"20170901","96.2000","46.06472222","-124.23666667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.6763","201703010043","2017",""
"20170901","150.4000","45.80444444","-124.37305556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.4102","201703010045","2017",""
"20170904","439.1000","45.07750000","-124.61416667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.9704","201703010059","2017",""
"20170905","90.8000","44.83333333","-124.20055556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.0632","201703010062","2017",""
"20170905","74.2000","44.44805556","-124.34000000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.8977","201703010063","2017",""
"20170905","72.6000","44.21777778","-124.25500000","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.3912","201703010064","2017",""
"20170906","132.6000","44.25416667","-124.82555556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","","201703010066","2017",""
"20170906","104.6000","44.21666667","-124.50388889","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","","201703010067","2017",""
"20170906","77.1000","44.06694444","-124.26611111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.4279","201703010069","2017",""
"20170907","67.2000","43.95305556","-124.22666667","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.8743","201703010070","2017",""
